,Model1,Model2,Prompt1,Prompt2,Processor1,Processor2,Kappa
1096,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.000982654264708005
1097,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.07103763301803134
1098,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,-0.005507785763175788
1099,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.06686292260099025
1100,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,-0.012235867605042694
1101,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,0.09034315827616624
1102,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.12842641549027334
1103,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,0.03817852436084734
1104,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.12584865596384753
1105,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.0009024056677804371
1106,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,-0.009771549144323766
1107,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.0011190158276854767
1108,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.04378397590792993
1109,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,-0.14042136396398353
1110,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.03241882515302141
1111,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.07529506060069968
1112,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.04333278988648881
1113,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,0.0017448335780330115
1114,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.02274267216830883
1115,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,-0.00038124175474796296
1116,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.022272215464852474
1117,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,0.04471839132490374
1118,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.052535471358922115
1119,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,0.05715876941999043
1120,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.0654234524176357
1121,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,0.00020747325031411634
1122,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.033033565424771094
1123,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,method,0.002068869803215301
1124,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,method,0.03359908325535854
1125,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.016272299768604892
1126,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.006658046442472143
1127,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.013661144574784845
1128,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.004347077226816598
1129,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.012593079042733879
1130,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.0026342859758773374
1131,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,-0.054159038173469565
1132,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.003613495084778484
1133,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.051828490730644994
1134,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.02601509051672779
1135,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,-0.0052324832428432
1136,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.02871063703026633
1137,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.03548367389138485
1138,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.008625861328248385
1139,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,defaultpatch,-0.019640936939525178
1140,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.041706287128206565
1141,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.0012107677704054076
1142,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,-0.04493138573030375
1143,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.023580151143165473
1144,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.09466907114705148
1145,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.025733745144028708
1146,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,-0.027883199029546724
1147,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.008638004495334473
1148,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.04708490211187111
1149,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.02867560950439496
1150,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,-0.06145358823995162
1151,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.018172202206805155
1152,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0652224490557558
1153,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.023697719782629578
1154,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,2.362274343725712e-05
1155,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.04131778390759566
1156,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.002289184769913799
1157,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.038299023270438104
1158,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.0003726765346974137
1159,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.01738242859898187
1160,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.000989351354118706
1161,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.009898152480099953
1162,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,-0.08056780847287226
1163,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.009827625794993411
1164,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.053418445107749735
1165,codegemma:7b-instruct,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.010282410724807622
1166,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.0003357443951111927
1167,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.011452469206921667
1168,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.0025586086493515348
1169,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.011392376731797937
1170,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.009503929529395716
1171,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,0.014185089674521922
1172,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.009712016285699843
1173,codegemma:7b-instruct,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,0.006828412777412973
1174,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type,defaultpatch,method,0.006094777649910288
1175,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated,defaultpatch,method,-0.003962542891387422
1176,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,defaultpatch,method,0.036363636363636376
1177,codegemma:7b-instruct,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,defaultpatch,method,-0.0023506488205604636
1178,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.006891997624979718
1179,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.008849716562602805
1180,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.012412418908833267
1181,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.007307488050982469
1182,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.01627136399348683
1183,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.019688280667535918
1184,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.016778772084683702
1185,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.0013925866223456485
1186,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,-0.026858865473093907
1187,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.006970467471918207
1188,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.0019076591025930512
1189,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.02480628814574848
1190,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,defaultpatch,0.001116907836257952
1191,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,defaultpatch,0.020928167332526226
1192,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.0012461133730192753
1193,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.008671514402571079
1194,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.019322467156426937
1195,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.02067808479604394
1196,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.04324898816992506
1197,codegemma:7b-instruct,magicoder:7b-s-cl,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.004935804651440723
1198,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.01223113188172309
1199,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.03358980235019704
1200,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.009059896172139204
1201,codegemma:7b-instruct,codellama:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.03250946236607666
1202,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.01055344844911521
1203,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.022395729471859638
1204,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.01981375555213949
1205,codegemma:7b-instruct,codellama:13b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.01032743575374262
1206,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.023788760573829837
1207,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.023226146018697102
1208,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.005607760493233971
1209,codegemma:7b-instruct,deepseek-coder:6.7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.033840958160155754
1210,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.0013053159632465672
1211,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.0007448113329897588
1212,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.000848156860333571
1213,codegemma:7b-instruct,codegemma:7b-instruct,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.02531985691600247
1214,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.04849610900180423
1215,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.009978531787419032
1216,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.014421041963503245
1217,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.02606539093098381
1218,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.0010806765610934521
1219,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.021719182140389703
1220,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-9.415457041983544e-05
1221,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.026017372376555548
1222,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,-0.05008926312659523
1223,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,-0.017539923143402802
1224,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,0.025854723769635046
1225,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,0.004367606033210403
1226,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type,defaultpatch,method,0.0006355534739121982
1227,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated,defaultpatch,method,0.028894949976995044
1228,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,defaultpatch,method,-0.0009396324849537674
1229,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,defaultpatch,method,-0.004704920028847814
1230,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,0.020917596077678624
1231,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.14381441897624203
1232,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.024044548281686562
1233,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,-0.022099040651252677
1234,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,0.08093276985833153
1235,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.011165887093597782
1236,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.0957975706569727
1237,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,0.027376832142972374
1238,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,-0.005545743346475618
1239,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.04601639694767656
1240,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.027981083312394572
1241,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,defaultpatch,-0.0012522664988698917
1242,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,defaultpatch,-0.018317245396097803
1243,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.011774097406960227
1244,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.007964680167954041
1245,qwen2.5:7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.028453769498194448
1246,qwen2.5:7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,0.008854850459803165
1247,qwen2.5:7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.11732560298395156
1248,qwen2.5:7b,magicoder:7b-s-cl,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.03032939690020431
1249,qwen2.5:7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.04479445980686103
1250,qwen2.5:7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,0.008323957512026081
1251,qwen2.5:7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.04239718716216434
1252,qwen2.5:7b,codellama:7b-instruct,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.0037802016631489632
1253,qwen2.5:7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.10138741270441853
1254,qwen2.5:7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,0.03459684261824647
1255,qwen2.5:7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.08767448563751845
1256,qwen2.5:7b,codellama:13b-instruct,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,0.0560098780054713
1257,qwen2.5:7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,-0.029075858930171394
1258,qwen2.5:7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.0577142936189361
1259,qwen2.5:7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,-0.019570001166362205
1260,qwen2.5:7b,deepseek-coder:6.7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.06239598245880518
1261,qwen2.5:7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,-0.0051116632164347475
1262,qwen2.5:7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,0.047093651189484276
1263,qwen2.5:7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,-0.0032450184405665716
1264,qwen2.5:7b,codegemma:7b-instruct,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.017455389038639968
1265,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.07647274057811937
1266,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,0.0008436282055355182
1267,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.06988093193657341
1268,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.018250353433146405
1269,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,-0.002425113224342468
1270,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.021369605135247438
1271,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,-0.00253763622604386
1272,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.0070242646299107925
1273,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,-0.01210197409194147
1274,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.04932047476007284
1275,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,0.012072316597724786
1276,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.023173545541712803
1277,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-clone_type,defaultpatch,method,0.0009167763114451555
1278,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-integrated,defaultpatch,method,-0.029632562424407594
1279,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-clone_type-patch,defaultpatch,method,-0.007463924838041924
1280,qwen2.5:7b,hermes3:8b,llm4cc-clone_type,llm4cc-integrated-patch,defaultpatch,method,-0.016280703274397235
1281,qwen2.5:7b,qwen2.5:7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.019069927184406144
1282,qwen2.5:7b,qwen2.5:7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.016017022939789793
1283,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,defaultpatch,0.02572716626652838
1284,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-integrated,defaultpatch,defaultpatch,0.009303210847785959
1285,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,defaultpatch,0.021258251655899563
1286,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.008865094112186722
1287,qwen2.5:7b,yi-coder:9b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,defaultpatch,-0.008642774154905997
1288,qwen2.5:7b,yi-coder:9b,llm4cc-integrated,llm4cc-integrated,defaultpatch,defaultpatch,-0.028287005772254625
1289,qwen2.5:7b,yi-coder:9b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.0031089979568732495
1290,qwen2.5:7b,yi-coder:9b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,defaultpatch,0.012206628534719433
1291,qwen2.5:7b,hermes3:8b,llm4cc-integrated,llm4cc-clone_type,defaultpatch,defaultpatch,0.0019118445318505595
1292,qwen2.5:7b,hermes3:8b,llm4cc-integrated,llm4cc-integrated,defaultpatch,defaultpatch,-0.02121609096984578
1293,qwen2.5:7b,hermes3:8b,llm4cc-integrated,llm4cc-clone_type-patch,defaultpatch,defaultpatch,-0.010620577060131087
1294,qwen2.5:7b,hermes3:8b,llm4cc-integrated,llm4cc-integrated-patch,defaultpatch,defaultpatch,-0.0009414995781651392
1295,qwen2.5:7b,magicoder:7b-s-cl,llm4cc-integrated,llm4cc-clone_type,defaultpatch,method,0.04847981503345822
1296,qwen2.5:7b,magicoder:7b-s-cl,llm4cc-integrated,llm4cc-integrated,defaultpatch,method,0.00925831210351391
